gene_id	lib_1	lib_2	lib_3	lib_4	lib_5
gene_5485	10.6472132409294	21.2109728244452	15.1350076719221	20.2952459831381	8.40114286024264
gene_5486	4.03825159545458	4.3557091427021	8.84009318553712	4.75093005007622	6.46151434516729
gene_5487	16.2567669710583	12.2680954592602	14.5133599754892	17.2454337654031	20.2748000581286
gene_5488	5.48516049719238	6.64018746543606	6.53745292590962	4.24168786732139	7.16675206587422
gene_5489	2.5486614978937	1.27285372034384	1.6797164995534	2.72267703705355	2.44682623822633
gene_5490	15.0906150860506	11.3540606654968	18.7077714665433	15.5472373351137	9.95806267257599
gene_5491	26.8786162843806	37.2098094179168	36.3979191902317	27.9489190395046	36.2976585895138
gene_5492	3.70983483440199	12.4749967807965	12.0188387048428	14.8220360827502	23.5746940372273
gene_5493	20.1398243996867	33.09033368527	9.39207811408664	39.2282785749405	28.2775852953696
gene_5494	6.85073539903498	12.0928790145401	8.696569476914	16.2366145446413	7.44411346120018
gene_5495	0	1.00265021081878	0	0	0
gene_5496	59.1668302022494	39.2180908317802	38.7077164767968	34.1117538244273	70.175525264279
gene_5497	2.52124092209082	2.43810344783402	3.44552639985265	2.69941561065156	8.98106217942999
gene_5498	6.6190448831678	3.1616590654109	2.40260958383317	4.04207831928515	2.40135117877517
gene_5499	7.84704360308109	3.78287103078224	4.18310695086093	4.83547045893482	3.7417238200313
gene_5500	4.09133365539147	2.84368864954379	3.08824675410524	1.84704922518715	1.75041196975736
gene_5501	29.0550433990891	20.3769010207719	16.6840297866549	42.5706995524714	29.1609115274867
gene_5502	4.31107265524751	3.34319568891329	9.37761616227666	5.26108048610473	2.46765852926399
gene_5503	27.907988121019	26.3880425102422	18.0102069967384	30.9824967461895	25.4387548922033
gene_5504	27.7992648809608	23.2040596279562	21.0050304501205	15.9356898633137	20.5623122138483
gene_5505	29.0868417898898	34.9039349860477	31.3798610531632	28.2213679136604	28.5688035560586
gene_5506	17.0523133808811	5.75411375006291	6.74827065379579	10.1550929608819	9.14526297379854
gene_5507	13.5441293197677	15.4667786190508	8.96643403007436	10.398598068454	16.3252263220803
gene_5508	18.2054612939934	46.9129952632725	28.5780329776187	35.8772232339152	20.8746039361856
gene_5509	11.9005718289572	6.43973267766165	7.90943964016894	8.52263362019647	8.65402711223369
gene_5510	1.34284428641105	0	2.04415281787091	0	1.50658384558088
gene_5511	13.4794364179264	6.6677169219483	9.7750629747949	6.79844094595867	11.6073681260241
gene_5512	31.4532202607528	17.3359160794355	6.56839407458019	9.89179325914097	15.6049500503295
gene_5513	8.59628318985311	4.25133794799249	4.53508819144835	10.0304469041318	4.32152478013405
gene_5514	3.07568373893661	4.58427233918206	8.33409465709627	6.94810117531031	4.74627635201509
gene_5515	1.58013385686106	3.45855992645701	1.95399970890769	1.51431074335662	1.21924035354095
gene_5516	1.14774663591788	1.04993531927753	1.0050662745962	0	2.22713470804139
gene_5517	3.86629462317854	3.15425117156621	3.99355969070095	2.19821270007402	3.72983135127799
gene_5518	1.29375557137322	3.56036290196179	1.3844531375013	0	4.5341803981952
gene_5519	15.0417258375045	11.639426923632	14.2292732811162	10.6713065313961	12.7345115669235
gene_5520	9.80827326961969	12.5848402540386	9.27304960641504	8.08280526251868	15.5738424472995
gene_5521	6.13111666814971	5.21132472147468	9.55335022909752	4.98279301888751	4.89102321453269
gene_5522	2.06946037577311	2.6416163909303	3.40905219618708	2.70887988166351	3.10940016860484
gene_5523	2.70938448895314	1.91584184450769	1.54997688501189	1.78683605253607	1.14841166768093
gene_5524	114.803032218252	133.762967366876	102.733451683325	128.536655541183	131.36619244392
gene_5525	5.98259098761865	6.66016175462447	6.10774194836578	5.38356522330958	4.66120610233079
gene_5526	4.36819136774428	5.7171221427202	2.49576097315234	3.45190485398473	2.41696885274948
gene_5527	10.1667758381005	15.3869084199853	5.7982331350576	5.42242381426886	12.1742612418511
gene_5528	27.7827819603325	18.151430183796	34.4046744030896	25.9983709339551	24.8181662031669
gene_5529	15.3371233365198	6.01856292126698	6.84346491891331	7.89577818157901	5.21081479491598
gene_5530	35.3916893689022	12.5093161790695	17.1804350396315	11.5208087846767	18.4850446058739
gene_5531	5.67099431339349	4.3047425611247	4.12631001390751	6.02115504096034	5.69453383776921
gene_5532	47.4560650918298	49.6746347320841	68.2917927628765	50.2097618808355	65.1053930668906
gene_5533	17.6136155935871	13.5757603657661	18.2158044494579	12.4222263355217	14.5809089680106
gene_5534	10.1788329712504	8.70316988303995	7.21903683358845	14.3503925566332	7.60180001477592
gene_5535	5.52678750858546	6.8938232831889	3.77541855123073	9.18614921768473	15.8740232215581
gene_5536	1.88449701745041	1.89304809018949	2.78013121046234	2.80677742951149	2.21604269407121
gene_5537	14.6999281954223	5.87144606548044	8.79167539845363	12.8352596053637	19.0591791364869
gene_5538	0	2.4403183163953	1.67445743495191	0	0
gene_5539	22.4409021955322	21.4357806782043	26.7650314609219	29.9189533569619	26.7815141649827
gene_5540	9.4164599720505	3.9540628567717	5.82248282384485	12.3274454199694	7.09600440349578
gene_5541	15.7536378886921	19.0297690223573	21.5022385137846	12.5235343673246	14.6366642392189
gene_5542	7.45715489039685	4.62793023908594	4.83639715015749	9.4206725531377	8.94133587103134
gene_5543	175.981091324745	182.392370404792	140.649335752782	174.282749564446	174.966286553656
gene_5544	3.32401308642425	1.98009495798971	2.59031792159854	1.09386152360586	2.04701735267717
gene_5545	17.2424495644661	17.2767627072111	13.6947059834932	12.7249275165831	15.5542020494505
gene_5546	10.3573672360093	9.58942799403375	11.8406544722269	11.9661311334049	18.1406902647236
gene_5547	3.01958865634123	2.57038160877278	2.50247659434242	2.62117346158387	2.03106312636948
gene_5548	2.12792014670423	1.90217646636017	1.9749677281563	1.89993218417359	1.87475775628635
gene_5549	1.50308827889759	0	2.29844953584402	0	1.28299467653834
gene_5550	14.3186048512642	10.1246419480206	9.85601686568809	10.6375495658965	13.0220023788915
gene_5551	1.01703907062472	3.08303057238622	0	0	0
gene_5552	5.7630857357134	2.84472434473413	2.05057321116772	3.59264305131246	7.05748685517181
gene_5553	4.91853549758622	2.80430490137508	9.00054034203946	6.21357392232705	6.05236558145566
gene_5554	2.59337132714619	1.5187380264488	3.14007350812116	3.34980694885237	2.93550953064454
gene_5555	5.351155972803	4.44604893067943	5.34094203986443	6.10127731162982	4.62053868870785
gene_5556	7.65920933920733	4.18134979506435	2.20317305917063	14.8196269014171	9.8533592420958
gene_5557	0	1.27454896337302	0	2.89650109931132	1.22661169079572
gene_5558	4.45804985492855	3.15174167135463	0	0	0
gene_5559	6.26065340601463	6.95629862845847	4.8767339554328	5.62971057818549	9.99380140389781
gene_5560	350.915310212143	156.759534890401	195.211984847662	248.510972985503	187.860244650966
gene_5561	20.3719696232866	29.547030942665	25.1274515261421	27.8091905556889	30.5175357918311
gene_5562	6.27407994480185	6.41068899148534	2.25146197090391	0	1.93467095323705
gene_5563	28.320915575873	13.6950092727287	20.8183022109411	18.0350877808254	20.2866872101031
gene_5564	1.36789330101088	1.46357222099247	3.05196467239909	1.46602229058904	2.04806763781441
gene_5565	64.2295522620149	70.7001509455174	95.2591619788477	77.4925992740433	46.9101412155026
gene_5566	19.2179357593972	8.25356056426701	11.6964552883865	12.6851732664298	30.0274549623044
gene_5567	26.4874556173827	19.1000271564268	25.1122279176038	31.3120475534278	22.5313278699494
gene_5568	22.3098813500174	31.8332372051799	22.8617051625293	31.4488341768008	33.0582694243344
gene_5569	1.44571493029951	3.75568448946452	1.2047423998926	6.58205709372677	1.80147775539398
gene_5570	20.7056444150039	22.2393717798929	16.8684200722432	17.5105787912197	11.6851105184896
gene_5571	24.0707001772328	30.8299551711981	29.3136353463111	22.5115480330068	43.915404037652
gene_5572	6.28012516263187	7.34966160361065	8.34704923549736	3.94362311727689	8.67974092498673
gene_5573	15.0570911194969	17.3603439260552	17.2113251001796	26.5054876736116	22.9096473926311
gene_5574	12.1752841159389	16.1936420387696	16.8501091831383	19.3195306138565	23.9331450213875
gene_5575	1.47628192047524	2.00114091369444	2.38581636237503	2.85536715533429	5.28583676376601
gene_5576	2.07945371167974	2.24785430917475	2.51363068631696	1.00533845455397	2.60880082357613
gene_5577	1.59184237114645	0	1.52883538502229	0	3.7634813670386
gene_5578	0.9265854480757	0.806100822058535	0.913829420143174	1.8951278749753	0.891109135596004
gene_5579	9.22913278519454	8.23266731772537	4.71932358780216	5.06180981723358	4.97269941835121
gene_5580	8.32821472566445	5.14705618323429	15.1896089997978	12.080941212584	4.3503491679805
gene_5581	14.0368816940086	21.1464896334293	13.7075403895934	13.9357919246349	22.3820642840762
gene_5582	3.26711971786482	2.50485141072038	3.40192387431147	4.01004357182173	2.4240472083568
gene_5583	1.19002562634238	0	0	0	0
gene_5584	1.13336323456338	0	0	1.0810713505363	0
gene_5585	5.01089309703864	5.55459906191874	1.77364933380578	3.50811092377255	1.76531362729366
gene_5586	34.0234771302659	35.0145405413713	27.2529473025973	33.7633455466641	20.2287389197384
gene_5587	13.434061653083	12.7528546806078	18.9780967479755	12.7029313008658	11.9407836623816
gene_5588	21.186188307707	23.9572411632956	24.7424796392657	27.1008011918346	22.680600165226
gene_5589	4.59941417939535	7.89351223021973	4.63751967179281	2.58072266164662	5.05593289480611
gene_5590	25.8716003859107	10.9835332714788	12.1752881690098	12.548308096284	20.5119681814623
gene_5591	4.20083210804299	6.88450386979141	11.4875605668121	5.66701429915425	3.16920865492606
gene_5592	2.24417867804511	1.47464209005664	5.66967012911913	7.56064374071237	6.18009583199512
gene_5593	66.9107234355523	67.138477114923	67.3999902370935	27.0560056818579	75.699066716782
gene_5594	12.0855506053398	9.78145815798663	11.3435037649935	6.60978097049623	9.21805297831974
gene_5595	8.62337223196053	15.9896467777209	19.2427951066937	17.8632434358888	41.9568710774607
gene_5596	5.38014559681742	6.29848658755146	3.39784142794342	5.9965660648198	5.82652575421281
gene_5597	1.34281288819796	5.02861393503707	4.57968072758617	0	1.61924510863866
gene_5598	1.69521520997222	1.15343549262677	1.96903326959192	0	1.83608288224679
gene_5599	1.08398606017097	1.8297050208509	1.08388187228828	2.32463310034382	0
gene_5600	5.6975263843524	2.80556544882893	5.51293279982852	3.16244019349461	4.03271193113403
gene_5601	22.8083212135716	16.6084724474	15.9441845186426	14.4129923605298	18.2507733632754
gene_5602	9.56814649365372	9.2154338952724	7.78202850968123	8.55904212970701	2.73914186885107
gene_5603	12.7218964438324	17.7685786870271	17.0011566554049	11.7748149871708	15.02903128657
gene_5604	13.1008998646609	9.68521178749261	11.3971432669376	10.0433522906053	10.2425405691124
gene_5605	12.5776130953328	11.5749328342993	9.18425892501992	17.4306702416663	8.56765852529887
gene_5606	19.2803271136561	18.0230959383444	17.2255149671195	19.6873952270663	14.8023169838757
gene_5607	22.3950075536013	31.3182526825341	29.0681802310588	30.6967384645015	29.2050388260123
gene_5608	8.11261857339683	1.58334492596198	1.9924394545032	1.95206754257654	1.28569008724422
gene_5609	31.5993490122338	42.6093078127915	16.2226080363577	28.5862208547279	18.1713898511646
gene_5610	2.84595014104323	2.23837990568755	1.88223677067523	1.21554519268331	1.61869997569502
gene_5611	25.0193034034044	33.9096322488313	38.8249131960194	19.7144237228278	45.6069119356035
gene_5612	51.6633981241558	22.9836634350712	16.2214441551528	22.8713524263592	23.0340414970923
gene_5613	28.0773930218529	43.6103613524321	37.4585508454723	29.2022402589325	40.7230054168125
gene_5614	5.60669186508342	4.99481607032478	7.06075133185267	9.92500763416521	6.77019183233206
gene_5615	4.47108897809852	3.39697237442039	2.22119340130052	3.19443467207285	1.40001270864525
gene_5616	52.6750093234522	59.9193270254102	48.2384676630113	50.9159734726864	63.0896947518052
gene_5617	13.9242977027533	16.2903419124855	19.6042031686534	17.1159867071182	13.7773669009421
gene_5618	15.3677771717536	18.4256464100453	20.381805733564	14.2512387600913	14.2394826487849
gene_5619	36.4787282585618	25.1496845124074	19.0021156465251	26.0213909958828	32.0244785528142
gene_5620	25.3711501712505	27.8296139692502	37.3275737963695	15.3038037799156	33.6829471038122
gene_5621	7.51079853821857	6.94245380831293	8.63571090793272	11.0864794849312	5.87074787014019
gene_5622	0	1.44936105831904	1.51391622912774	2.43979388403715	1.63717815192347
gene_5623	14.9236721288845	10.3501772909083	11.4543253818054	9.32433791380904	9.17105180053783
gene_5624	14.8611315971469	7.42393516317098	12.9047463409684	9.16845886226197	21.431309121108
gene_5625	28.6262205640648	19.6909826923984	41.5883250068298	22.5095481234066	26.8931746137825
gene_5626	19.415841529955	20.0196952247631	18.6160899715605	19.9322155480178	23.3545477070417
gene_5627	5.23611620363271	1.89841975753902	4.89250007976715	0	4.59271193508018
gene_5628	5.5624045257297	2.7330213037474	3.7914504121016	2.43809524321246	6.05117160661897
gene_5629	5.35235380059272	10.7903012114712	7.88049013758894	2.48072659763492	2.80462511509191
gene_5630	5.90465290080501	8.80407103345276	9.63846564333021	8.29911803281283	7.41093862681145
gene_5631	15.5527414335551	15.6126429935467	12.9477319055094	11.9324244063083	11.9585439563584
gene_5632	20.781977150522	16.9042447027647	8.49176445183036	8.8986710899469	9.60578985428617
gene_5633	0	0	0	0	0
gene_5634	14.510958961073	6.66688638455074	11.8457614790244	9.02319879634458	8.11590579939372
gene_5635	1.42275247419844	1.95710334590727	1.82476293773152	1.37177249936024	1.44623747393937
gene_5636	6.91859232633573	9.70045159852911	55.5925750228604	15.0601069234818	8.36327426936496
gene_5637	1.25235115101118	1.74938216433737	2.5204772475119	7.82871560518838	1.2760499032819
gene_5638	14.3729763285021	16.6373562040566	13.5864878686149	13.6360713489064	15.0033457910807
gene_5639	28.3230913346218	21.6356695742289	28.2883158300177	27.1669808686324	31.2412994832004
gene_5640	0	5.38368443155144	2.42753326104214	1.95912897694138	4.82493665543652
gene_5641	1.55966540306375	1.48894120067402	1.15262647215355	1.47833842894329	2.08441729053063
gene_5642	42.2067808729923	31.82325248703	37.1314862814816	35.7412633934327	46.0684216254048
gene_5643	3.54361831733005	1.9362235017903	2.23355107905371	1.31816352708422	0
gene_5644	3.94636612193308	3.61240355846583	3.02455378898908	3.72070123874595	4.91769926819801
gene_5645	1.76044967214582	3.16455233522519	5.49661011198811	2.79403552231557	3.611525382829
gene_5646	0	1.13514601186917	0	0	0
gene_5647	9.06765145503751	10.928012507438	8.8034547879382	8.00731828901002	16.374709952236
gene_5648	2.98625597740624	2.17969361821952	2.31625245641485	2.69734028799656	2.26241787562327
gene_5649	8.82102880717742	7.64426659982362	13.7893313379221	12.0444313126028	10.0294137433991
gene_5650	0	0	1.25365919177113	0	1.10060468362957
gene_5651	21.7737768346357	29.3564903288848	44.6892931613645	26.0148788662081	25.550731278009
gene_5652	1.04186182243392	3.15712176337012	1.8513461164242	6.65406499090727	2.12328716633064
gene_5653	2.84847213516354	1.89659874167822	2.68292282962583	3.03748166199156	2.65149775370779
gene_5654	30.2457552471471	19.5867536333087	31.5767568937591	39.7893312229514	25.2028374368875
gene_5655	6.64883135728019	11.2297122135485	8.06252337619613	6.3516024025145	8.00819857315834
gene_5656	19.6104490378717	25.1083840815048	65.22867470864	49.3966179375106	27.1811993108254
gene_5657	15.3147068348795	21.060021308625	20.8403027605762	16.2903976212571	16.5297624867968
gene_5658	3.87201843365628	4.50972964585521	2.20601396563794	2.81848634154553	5.4570309182082
gene_5659	0	4.03052396873353	1.58288352433358	1.81717036786875	0
gene_5660	1.6898300576841	15.6360079690912	16.6438540759081	3.97374681909844	5.36929326301263
gene_5661	3.66463159915168	3.92618144943709	9.55899711132805	2.9504128047466	3.17574571838383
gene_5662	44.6937703213021	31.1352330644853	34.294950267638	48.7829477000354	48.6113727956799
gene_5663	1.09563437073979	1.41292913709173	1.53905739917437	1.46001034597773	4.12215733849629
gene_5664	12.8343378004429	21.0625382300402	14.2937774828997	15.0984198223846	26.3373602991422
gene_5665	1.68002361574371	2.54989141651561	2.20617800558773	0	2.4845178289168
gene_5666	41.7201766941054	42.8064296996013	33.6983724143495	33.3473143347036	36.430103649246
gene_5667	8.60394735057756	6.63760870035156	18.9205029479324	7.39809597802129	7.4134331810265
gene_5668	2.66696380710386	1.49669086904278	2.83308911336769	4.78092228585966	2.22487321942854
gene_5669	1.69008067757187	1.54131077614832	0	1.75689151173643	2.48823507177682
gene_5670	3.51378604251777	1.72712377922444	2.23632627448967	5.06980760575455	4.60323550106303
gene_5671	26.581408662286	27.8343173966854	13.3592859504152	13.5457225929285	28.3850136234763
gene_5672	0	2.86161815037375	1.00663440848272	1.02867692402885	0
gene_5673	10.3849416729613	7.86418523149516	8.09266518605054	7.12450792626602	8.79469441386741
gene_5674	3.31793457365996	5.36958889818377	1.97134884662563	3.0678213360555	5.61502032236281
gene_5675	4.30816122458726	5.93201446374799	3.03298978404857	7.30579032235639	4.6003006657584
gene_5676	16.8887831597751	7.85020367413245	12.330049153066	9.57171425948746	8.37137846400881
gene_5677	3.29334268656705	2.70812136818232	1.13062357961368	3.34210386190551	1.75969053306067
gene_5678	0	3.53419443254251	3.56763140254111	1.34989387432752	7.50136594322406
gene_5679	16.4349521648157	12.6346564273458	14.4005917814515	11.9907116188014	21.3984159721052
gene_5680	36.7189342217472	12.7891508304041	22.008537219038	8.99938752655851	32.6499112385324
gene_5681	22.0187076583529	26.8407651309702	33.8154729206166	22.9405033573724	22.7514589996876
gene_5682	2.24476867054409	8.23035855582941	3.34054984468047	3.49563538870184	2.96105070769162
gene_5683	7.97989977785788	8.97030344936842	26.2332038284101	19.2519729337555	27.4256921846129
gene_5684	7.93966888030257	5.96877177500889	6.22509331186812	4.52236375982424	5.22163996325695
gene_5685	0	3.01654784127389	1.83805515638614	1.85228727490188	5.2942192823591
gene_5686	2.53517088074884	3.43247309073283	8.15289445717587	7.41041500442858	5.40484309027218
gene_5687	3.45128880357346	1.8352480311882	2.2545368619695	2.01119175753805	3.40564093364898
gene_5688	3.36843162948197	6.67728672701838	4.90213688886168	4.16816554492141	5.10960305585193
gene_5689	6.53954106606867	2.11390945242022	9.02308483017692	5.06115862694213	4.32872856907552
gene_5690	28.1337996868033	20.2436847951983	18.0551926825352	26.3426454081931	24.6403473028487
gene_5691	15.1513762479264	13.4502836765989	12.2861883709266	8.76934663894274	16.9305529669454
gene_5692	12.5211864629101	26.0589635114848	18.9686764040863	5.91242358549008	14.7246323133453
gene_5693	1.57180716847672	2.88395655553985	2.64671435243709	2.1374066820465	2.29426469698608
gene_5694	6.64749065202215	2.81469652136824	4.27620421685697	3.32073788108401	6.06507507217668
gene_5695	4.43795466059738	4.8147977827194	7.26469428286607	4.35883266896436	7.36993486180371
gene_5696	0	0	0	0	0
gene_5697	5.72350205974622	2.28692084660344	5.7011564761736	7.58484448723221	8.63282353734531
gene_5698	34.1515922837837	29.2088715577835	22.8893187886473	35.2580283053525	23.7103325172521
gene_5699	8.98811829196381	13.0435094666141	10.9859001997128	13.386936091439	8.87736051867201
gene_5700	1.42997691349074	0	1.64586848927751	0	0
gene_5701	201.508401417534	154.973566691612	165.218561285895	170.355609786423	139.284117918367
gene_5702	7.02706294599729	2.60034634806086	6.98624641241766	10.8878732683087	6.86165462514944
gene_5703	9.22023268291863	4.85419449606972	8.05408048809321	6.31207889215268	4.9822726216722
gene_5704	2.17278782398565	2.30528801917119	3.37251917183963	2.74517715966817	2.47716410665137
gene_5705	1.57127707522287	1.7599101855163	1.22583019083664	0	2.07227296921973
gene_5706	1.33077688063468	1.78147334255603	1.44206994210278	3.45846548703205	2.59752417803863
gene_5707	52.6370700047705	65.5276108190093	31.9598266661118	51.3218053973228	43.0414290857209
gene_5708	2.07608012871466	4.23083038794088	3.580758825669	2.95372867984651	1.78399554465857
gene_5709	5.0850498481155	3.72383773455743	2.07636494041802	1.66484746110759	1.76271334537617
gene_5710	19.243370164063	31.0878867375863	25.6463604476659	21.0735708852946	20.8779264836678
gene_5711	12.157073653641	18.7296210326118	6.79142343062015	24.6309266026852	32.3894996403238
gene_5712	3.14063861477296	2.48367746192679	2.24101972518755	1.50043294701227	1.99451521802655
gene_5713	6.02202716392284	2.99045273619213	3.54245876500355	3.22957275290137	5.4847026702373
gene_5714	65.1248099673828	86.0375234778002	65.9089203696411	72.4639728589481	83.9001889563833
gene_5715	7.52290392077537	6.26921337491161	6.49256103795093	2.99580993266728	9.53039858865278
gene_5716	1.30973625461419	2.18158619980883	0	1.04223568149204	1.76168460567584
gene_5717	1.31492717015224	1.63387357313447	2.23605467605763	6.48012296555352	3.36962257783411
gene_5718	2.46024383231676	2.72881456691847	2.5900561727992	4.12507662875275	1.9180092464883
gene_5719	14.7365216967058	7.83714089748421	7.88634060646759	9.82541468660866	6.44046170787572
gene_5720	1.18119845884535	1.90699930851366	1.54749927512494	0	1.48295341009985
gene_5721	12.2248417026653	12.9668999810603	18.9353310073824	12.4523089692997	13.2253565372009
gene_5722	19.9510329438672	2.91262495957162	10.1471030735675	9.43619430463344	11.7557917600223
gene_5723	74.3924228672817	48.8330652924716	53.4657864866332	73.3031516859542	57.9825611250887
gene_5724	5.89101880328358	7.80690306386402	12.9902625606425	13.3916704654693	19.4149903485831
gene_5725	51.5490214197273	49.5348139545386	51.9320250804184	48.9275541108659	47.0047881784205
gene_5726	9.19491047800721	13.386663327241	12.1130028022018	13.3690005844802	11.852001745953
gene_5727	3.56716484744157	5.60846155429223	8.70012215062978	4.39198565299684	4.23396135459052
gene_5728	99.5123116920742	84.2506798014015	94.5042259460649	81.7010584046157	82.480075833326
gene_5729	18.0409146952044	6.96899577941374	18.853350855119	20.387755215818	15.8477526280173
gene_5730	0	2.60906857294715	0	1.74921644058008	0
gene_5731	0	3.57942664457447	0	0	1.35741020249888
gene_5732	27.2218871497233	15.6044612807808	15.9747375036208	16.7338706751614	16.1036708565973
gene_5733	3.53180489012909	3.54250133755021	8.23467864929462	6.34419367861698	5.71531031406981
gene_5734	67.2177273042572	84.0383252332746	59.3531836020233	80.468380808553	54.0354197617309
gene_5735	0	3.94587373299544	2.60802856947864	2.71149306957385	2.47743751218431
gene_5736	6.63359423840104	7.84971522910695	8.86717262592453	8.53928793945302	6.04833909632806
gene_5737	4.69259198173509	4.69607498992036	4.19391330341394	5.36830499788933	5.35619040502629
gene_5738	26.9418600558398	15.9611520020384	16.7829084511531	22.5628168778326	25.3724594607449
gene_5739	2.54089004002226	6.35244659503942	5.48780586315181	4.28503366241879	7.21019014157225
gene_5740	32.9695063454677	10.0578042569048	20.1046626421924	25.896572157255	16.5970157750086
gene_5741	6.27682989427807	4.18522033032036	4.03962227573087	5.19243197912659	5.27791020769444
gene_5742	9.0872059695714	5.04861568159738	5.09743396275768	6.50907411195801	6.85602157709566
gene_5743	3.82844126657135	5.00347169726245	3.13439046702081	4.05884113514032	3.38592347090301
gene_5744	3.33542250526506	1.94801365551303	5.14095204048297	1.22327727645595	2.34032069855901
gene_5745	3.03696475104136	3.97490021185538	6.93599299838711	2.10687843854811	3.06593935641819
gene_5746	7.58523694688285	6.7689713242859	6.39862442904013	6.84829983787951	8.63989342424518
gene_5747	7.66697517491198	9.19312471866774	4.35699319678333	7.04613899375976	9.84406516803441
gene_5748	0	0	0	0	0
gene_5749	39.0145236022967	31.8977606351286	32.1567585674438	21.1679301418284	38.0035629424349
gene_5750	1.24926954880275	1.77046391776423	1.41901286388579	1.81957802539114	1.84036433310636
gene_5751	113.329279532229	98.7005053062712	76.4377197352421	60.0236155104494	76.1501266904858
gene_5752	9.15023749199499	6.72111349165631	3.76375905547283	2.26572214392213	15.7416225620497
gene_5753	1.76785120132261	1.8605019730324	2.81002246972592	4.29725177228864	4.14808224934547
gene_5754	12.0395950750619	13.8416111126563	12.8092382359181	11.7963292042544	15.0202882642593
gene_5755	1.48413045363649	2.18744650890395	1.44917969692597	1.48836115996013	5.13408024388501
gene_5756	3.19243439663942	2.45117498211618	2.59611977902697	4.6752170974988	2.49458551094749
gene_5757	1.19094257764134	0	1.87496629219428	3.65780111911081	1.85611170014219
gene_5758	7.83058392985722	6.25088498205125	4.80556848277151	3.33690602432098	6.08708320635313
gene_5759	1.18098591614781	0	2.20083716426998	2.58860499706888	1.76975854974911
gene_5760	29.3697370190365	25.8424343412653	17.5553989203671	27.9649976104197	26.059216753968
gene_5761	12.7443865651598	7.81677974241829	16.0547168201039	8.4881194078498	6.15335994259332
gene_5762	17.117126959853	24.982841270749	17.3645102008528	15.0430800067461	12.7263278888983
gene_5763	2.98123212466088	3.24423007399646	2.95719640197537	2.74428070835027	2.71290643938377
gene_5764	21.6558864969396	18.7602193487951	21.2596255545429	20.7323598247223	24.7693159224288
gene_5765	16.2985061146027	15.2900687903627	19.9848449386731	19.203298177678	19.3777046279326
gene_5766	18.0356583896768	24.5959061762207	26.5399025456226	13.8544261404001	16.2963571388734
gene_5767	0	0	0	1.6535902060617	0
gene_5768	3.29659183264006	6.01873177465892	4.49146042933663	11.883837842234	3.42912534149461
gene_5769	30.0773314443262	9.51996032049762	14.3358012780887	44.5971329664789	17.9595817669282
gene_5770	2.01090715195318	2.00700010989295	1.85461836804056	2.97620160597962	1.59159862454876
gene_5771	74.3903589172424	98.7878579181371	47.7733980810147	98.6052293890439	57.8233633628334
gene_5772	23.174262454868	34.946807567654	33.2442967254431	51.6667104535016	53.4693474654378
gene_5773	5.87288575282844	3.35202917030629	3.63744937948098	3.93522344479111	5.65468548967309
gene_5774	3.2153402750291	7.71089451415071	8.35841556633111	1.14173046332066	11.6527403109322
gene_5775	6.36326994128714	8.47320413727908	6.33002466474316	4.96920704195373	4.25152011489901
gene_5776	2.71821140690642	6.61913967825407	3.42932201874839	4.67654814407166	2.19580341259647
gene_5777	13.4782484880195	21.1159114780363	12.3934594941062	7.38745468140101	12.653729474176
gene_5778	5.31883019143981	1.66399770384729	1.53827687694667	3.07745225851167	3.48761515504113
gene_5779	2.69069992302132	4.19589807595615	25.6262628788932	6.78020945423487	4.08263939448996
gene_5780	41.1503087004559	17.8232241575475	16.0659047914155	22.8096621483556	22.1580462232487
gene_5781	26.1641816381147	24.7233075599332	28.9429406766792	30.7358147841994	33.6060987139307
gene_5782	6.54864315556599	2.61580302396759	1.78435216679829	1.35335349707554	3.70940808919311
gene_5783	9.64425653389858	8.39131556285917	8.29021305849036	11.6120827359918	5.67068950016888
gene_5784	52.1434227960031	41.5402639974932	28.010366306665	44.0809583420749	82.7872785350073
gene_5785	10.0377721970664	11.7819922968961	12.6334955805601	10.34691573733	10.4109278165887
gene_5786	3.03599407926621	3.4860703390265	3.88233911482235	5.46953691701666	4.14370083936794
gene_5787	18.2891266014289	22.2046092259387	20.2043471524851	20.8245259734883	17.5165274010647
gene_5788	7.98450689929462	7.54077795106089	8.52174398798149	9.09120704217071	1.82489926356046
gene_5789	28.3557126378374	20.7214188323283	22.5575407893479	10.8821801970264	19.21446221609
gene_5790	184.899900587591	171.988086492216	221.785785388843	154.502558252235	148.905706071144
gene_5791	11.0397143675571	9.03241654865843	6.78693998407385	5.40151206301718	6.51846962924468
gene_5792	6.01200457072053	4.71819242842235	13.2538258936678	4.47020418018863	7.81309892644762
gene_5793	1.1744034385103	0	1.31586141481364	2.46533055034759	2.4442073885774
gene_5794	5.38901448266723	7.23337665112018	5.553751092381	6.61039509035408	15.8842182939508
gene_5795	11.8274421921436	9.31545496084561	20.3161903355494	9.61617172430309	4.09306839717776
gene_5796	2.52104275197145	2.92541766943066	3.16439350423794	3.47640553705366	1.264512782896
gene_5797	5.89878362825547	4.04944083288923	5.53353522729978	4.63950170430493	10.9586496346309
gene_5798	2.66729357626425	0	0	0	0
gene_5799	8.04605900446729	2.26511311344372	2.5498998608668	2.59024287112293	3.47422176172843
gene_5800	1.0681485210385	0	0	0	3.61080701542989
gene_5801	1.23221133424987	0	0	1.34513337263242	1.82429156731408
gene_5802	4.22603288082257	4.66268940171774	4.27539584352413	5.24903664776561	2.0930710943597
