gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
14450	-10611.5021	-1.9739	-0.3698	0.8216	18.5207	13.8136	14.868	12.0268	0.0505	-1.2954	3.8954	2.8388	6.6812	1.5079	1.5079	0.6471	0.9911	0.0089
14500	-10383.6921	-2.096	-0.3506	0.896	18.2572	13.3957	15.4636	11.9978	0.0585	-1.3586	3.5096	2.77	6.7176	1.5634	1.5634	0.671	0.9896	0.0104
14550	-10478.2177	-2.0244	-0.3459	0.8199	17.0398	13.3957	16.2308	13.7287	0.0613	-1.4422	3.9184	2.8253	6.8093	1.3256	1.3256	0.6451	0.987	0.013
14600	-10481.7581	-2.1258	-0.3548	0.9264	16.6778	13.3957	16.0547	12.2711	0.0766	-1.1222	3.3354	2.8524	6.457	1.3336	1.3336	0.6403	0.9811	0.0189
14650	-10413.6221	-2.1662	-0.3445	0.9269	17.2259	13.3957	15.0741	12.3774	0.0589	-1.3145	3.7675	2.8187	6.505	1.4365	1.4365	0.6548	0.9862	0.0138
14700	-10375.7811	-2.1152	-0.3608	0.9115	21.149	14.5303	14.633	13.035	0.0762	-1.4565	3.5379	2.8151	7.1968	1.4393	1.4393	0.6478	0.9924	0.0076
14750	-10325.249	-2.0958	-0.343	0.8452	18.7669	14.5303	15.0012	14.0128	0.0697	-1.5119	3.6663	2.7872	5.9256	1.4659	1.4659	0.6726	0.9804	0.0196
14800	-10355.7979	-2.1543	-0.3331	0.8758	18.7669	12.4785	15.8208	13.2025	0.08	-1.5577	3.0805	2.7408	6.8539	1.6238	1.6238	0.6782	0.9865	0.0135
14850	-10421.715	-2.0504	-0.3507	0.867	18.7669	12.4785	16.7081	11.7761	0.0873	-1.7135	2.2849	2.7065	6.454	1.5112	1.5112	0.7061	0.9823	0.0177
14900	-10340.4721	-2.1209	-0.3582	0.8962	17.7531	12.4785	16.8363	12.2649	0.0693	-1.295	3.6329	2.8278	6.5269	1.4529	1.4529	0.6457	0.9808	0.0192
14950	-10355.738	-2.1009	-0.3411	0.8884	17.7896	12.4785	15.648	11.8662	0.0411	-1.3091	3.9005	2.8146	6.3542	1.3803	1.3803	0.6413	0.9804	0.0196
15000	-10271.0545	-2.0725	-0.36	0.8711	19.8416	12.4785	14.7951	13.5177	0.053	-1.4241	3.9768	2.7488	6.4618	1.4021	1.4021	0.6669	0.9877	0.0123
15050	-10501.5155	-2.1011	-0.3614	0.9262	17.4392	13.1464	14.8032	12.9975	0.049	-1.5416	3.6039	2.7993	6.6973	1.4144	1.4144	0.6616	0.9911	0.0089
15100	-10529.4334	-1.9327	-0.3783	0.818	17.2825	12.9646	15.9897	11.4355	0.0532	-1.2803	3.5117	2.8404	6.5344	1.3444	1.3444	0.6476	0.9795	0.0205
15150	-10417.8147	-2.0469	-0.3613	0.8627	19.4094	12.9646	15.9737	11.2116	0.0575	-1.4596	3.1873	2.8205	7.2126	1.4086	1.4086	0.6568	0.9875	0.0125
15200	-10553.5338	-2.0489	-0.3442	0.8601	16.9589	12.9646	15.9737	11.2116	0.0596	-1.6701	3.3047	2.77	7.7743	1.5695	1.5695	0.6753	0.9924	0.0076
15250	-10510.9972	-2.0493	-0.3548	0.8789	17.5038	13.1663	16.6332	10.9776	0.0466	-1.4722	3.4039	2.7803	6.8382	1.4625	1.4625	0.6774	0.987	0.013
15300	-10390.9365	-2.1015	-0.3607	0.9268	20.19	12.8787	17.5789	11.9437	0.0617	-1.5128	3.1672	2.7823	7.2576	1.4118	1.4118	0.6734	0.9923	0.0077
15350	-10565.2084	-2.1053	-0.354	0.8809	20.5466	12.537	18.0462	11.6676	0.0665	-1.4291	3.3943	2.7994	6.1922	1.353	1.353	0.6683	0.9771	0.0229
15400	-10464.0344	-2.033	-0.3558	0.8422	17.4522	12.537	17.5914	11.8121	0.0893	-1.4411	2.9775	2.8282	6.6158	1.3304	1.3304	0.6634	0.9822	0.0178
15450	-10532.3591	-1.9882	-0.3609	0.8387	19.1464	12.3231	17.362	13.6013	0.0641	-1.3482	3.7052	2.8485	6.5213	1.3809	1.3809	0.6587	0.9855	0.0145
15500	-10618.9638	-1.9336	-0.3694	0.7944	19.1464	12.7062	15.4536	12.1436	0.07	-1.2796	3.5814	2.8029	6.3695	1.38	1.38	0.6394	0.9866	0.0134
15550	-10450.6124	-1.9414	-0.3694	0.7943	17.1685	13.5555	15.4536	12.1436	0.0793	-1.5583	2.7988	2.8012	6.5668	1.4754	1.4754	0.6763	0.9898	0.0102
15600	-10454.0411	-2.0826	-0.3595	0.8819	19.1066	13.3092	15.7627	12.1436	0.0782	-1.617	3.0149	2.7955	6.8027	1.5437	1.5437	0.6799	0.9872	0.0128
15650	-10400.6656	-2.0995	-0.3533	0.8893	19.1066	13.1542	16.7435	12.1436	0.0951	-1.5285	2.5615	2.7685	7.1896	1.51	1.51	0.6792	0.9952	0.0048
15700	-10514.7526	-2.1164	-0.3463	0.8983	19.4149	12.9774	15.721	12.1436	0.0922	-1.2877	3.1202	2.8441	6.8981	1.4182	1.4182	0.6511	0.9871	0.0129
15750	-10428.6403	-1.9984	-0.3645	0.8188	19.4149	13.2177	15.721	12.5125	0.0832	-1.4293	3.0966	2.8151	7.2857	1.3747	1.3747	0.6587	0.9925	0.0075
15800	-10584.8288	-2.0223	-0.3422	0.8337	18.3189	13.3475	15.721	12.5125	0.0934	-1.3301	3.0482	2.8061	6.6916	1.4533	1.4533	0.6585	0.983	0.017
15850	-10570.4539	-1.9745	-0.3517	0.8059	18.6406	13.4622	16.5387	12.5125	0.0656	-1.4048	3.7425	2.8455	7.263	1.5544	1.5544	0.6629	0.9938	0.0062
15900	-10532.7454	-1.967	-0.349	0.7897	19.7322	13.1959	17.0306	12.5125	0.0653	-1.4601	3.5783	2.7917	6.4295	1.4658	1.4658	0.6724	0.9836	0.0164
15950	-10489.2483	-2.0636	-0.3455	0.8769	19.7322	13.2981	16.8605	12.5125	0.0423	-1.5848	3.5725	2.7805	7.2953	1.491	1.491	0.6535	0.9886	0.0114
16000	-10519.8764	-2.0776	-0.3483	0.8868	19.7322	13.7224	16.0932	12.0126	0.0756	-1.6702	2.7033	2.7219	6.984	1.5902	1.5902	0.6918	0.9914	0.0086
16050	-10446.2697	-2.0769	-0.3476	0.8843	19.7322	14.5722	16.0932	12.0126	0.0877	-1.6731	2.461	2.689	6.9275	1.6474	1.6474	0.7108	0.9897	0.0103
16100	-10582.9109	-2.0017	-0.3635	0.8479	21.1763	14.6533	16.7122	12.1882	0.1124	-1.5889	2.4634	2.7083	7.2202	1.5076	1.5076	0.6882	0.9886	0.0114
16150	-10443.285	-1.9347	-0.3699	0.7911	21.1763	13.9701	16.5056	13.6532	0.0748	-1.5204	3.2935	2.8069	6.9888	1.6151	1.6151	0.6736	0.9906	0.0094
16200	-10384.6908	-2.0498	-0.3592	0.835	18.5411	14.359	15.0742	11.9324	0.0588	-1.6122	3.2838	2.7612	6.741	1.5264	1.5264	0.6829	0.9899	0.0101
16250	-10580.9885	-2.0546	-0.3549	0.8415	18.5411	14.7453	16.364	11.4432	0.0529	-1.5735	3.284	2.7619	6.9958	1.4298	1.4298	0.6719	0.9859	0.0141
16300	-10500.7448	-1.9983	-0.3525	0.8027	19.1813	14.7453	14.9893	11.4432	0.0761	-1.4249	3.5373	2.7657	7.2031	1.4639	1.4639	0.6624	0.9857	0.0143
16350	-10407.1406	-2.1086	-0.3444	0.8855	19.1813	15.0688	16.6517	11.9816	0.0807	-1.5159	2.9938	2.7766	6.625	1.4272	1.4272	0.6601	0.9865	0.0135
16400	-10265.2759	-2.0023	-0.3627	0.8269	17.5772	14.5156	15.6135	12.5509	0.0823	-1.426	3.0042	2.7957	7.2208	1.3847	1.3847	0.6532	0.9875	0.0125
16450	-10494.79	-2.0384	-0.353	0.8327	17.5772	14.5156	15.6135	12.5509	0.076	-1.572	2.9273	2.7922	6.8464	1.4415	1.4415	0.6748	0.9881	0.0119
16500	-10439.6341	-2.0838	-0.345	0.8704	17.5772	13.6987	15.9532	13.5474	0.0748	-1.5318	2.97	2.7313	6.9633	1.5103	1.5103	0.6901	0.9884	0.0116
16550	-10496.3732	-2.0105	-0.3466	0.812	17.5772	14.0529	16.5178	13.4073	0.0905	-1.2773	3.0232	2.8206	6.7577	1.3707	1.3707	0.6535	0.9799	0.0201
16600	-10595.7855	-2.0151	-0.3503	0.8253	17.5772	14.3676	16.5178	12.7243	0.082	-1.5237	2.5518	2.763	6.5548	1.4145	1.4145	0.662	0.9839	0.0161
16650	-10507.2356	-1.9971	-0.3597	0.8396	16.7898	13.5038	16.5178	13.6742	0.0725	-1.7021	2.9241	2.7383	7.7621	1.5525	1.5525	0.6845	0.9925	0.0075
16700	-10507.0462	-2.0081	-0.3605	0.8326	16.7898	13.9285	16.1986	12.8573	0.0674	-1.522	3.2325	2.7883	7.2851	1.5362	1.5362	0.6658	0.9902	0.0098
16750	-10511.4528	-2.0562	-0.353	0.8724	16.7898	13.096	15.9422	13.0837	0.0634	-1.4763	3.3336	2.7625	7.1149	1.5917	1.5917	0.6681	0.9903	0.0097
16800	-10594.9814	-2.0081	-0.3512	0.8538	16.7898	13.096	16.8932	13.0837	0.0893	-1.5324	2.7115	2.7799	7.119	1.512	1.512	0.6783	0.9915	0.0085
16850	-10337.0104	-2.0463	-0.3543	0.8484	17.5407	13.5448	15.9973	13.063	0.0742	-1.5668	2.7411	2.8017	7.511	1.5433	1.5433	0.6731	0.9941	0.0059
16900	-10466.9301	-2.0671	-0.3503	0.8673	21.0226	13.3207	15.969	11.9787	0.0693	-1.3288	3.6051	2.7904	7.0432	1.4371	1.4371	0.6528	0.9917	0.0083
16950	-10565.3005	-2.0772	-0.3559	0.8793	19.5165	13.3207	17.1643	11.9787	0.0601	-1.471	3.5959	2.8598	6.7479	1.4207	1.4207	0.6573	0.9903	0.0097
17000	-10537.3015	-2.1235	-0.3443	0.9088	17.6465	14.1672	17.0173	13.1006	0.0444	-1.5825	3.7181	2.8164	7.0018	1.4206	1.4206	0.6573	0.988	0.012
17050	-10505.9185	-2.0963	-0.353	0.9239	17.6465	14.1067	17.0173	13.3276	0.0759	-1.4685	3.3816	2.7739	6.667	1.348	1.348	0.6675	0.9868	0.0132
17100	-10385.4138	-2.0846	-0.3708	0.9147	21.1167	12.4953	16.8716	13.3802	0.0678	-1.2617	4.0122	2.8209	6.7933	1.3582	1.3582	0.6462	0.9849	0.0151
17150	-10406.8052	-2.0622	-0.363	0.8832	18.8983	14.2222	15.9225	13.0275	0.0598	-1.4387	3.4089	2.7993	7.7181	1.4568	1.4568	0.6694	0.9924	0.0076
17200	-10579.1848	-2.0744	-0.3645	0.9173	18.8983	14.2222	15.9225	12.3067	0.0703	-1.5282	3.3227	2.7412	7.0669	1.4139	1.4139	0.6642	0.9898	0.0102
17250	-10442.0198	-2.0787	-0.3547	0.8834	18.8983	14.2222	16.6243	12.6572	0.0718	-1.6296	2.9183	2.7392	6.6413	1.5201	1.5201	0.6806	0.9894	0.0106
17300	-10473.9907	-2.1079	-0.3512	0.9093	16.7386	13.0889	15.3681	12.9811	0.0804	-1.4496	3.0835	2.8154	7.036	1.4389	1.4389	0.6602	0.988	0.012
17350	-10506.5558	-2.1034	-0.3658	0.9272	16.1605	12.3195	17.0858	13.1098	0.0755	-1.5661	2.851	2.783	7.3601	1.5449	1.5449	0.6823	0.9906	0.0094
17400	-10570.9872	-2.054	-0.3579	0.8849	15.8437	12.6602	17.0858	12.9111	0.0573	-1.6172	3.4589	2.8311	7.9961	1.5311	1.5311	0.667	0.995	0.005
17450	-10511.1749	-2.0099	-0.3415	0.8138	15.8437	13.3971	17.0858	12.9424	0.0716	-1.6319	2.8814	2.7521	6.7144	1.5181	1.5181	0.6825	0.9903	0.0097
17500	-10682.0669	-2.0425	-0.3454	0.8783	15.8437	13.4656	17.662	12.6931	0.0736	-1.4944	3.3626	2.7922	7.2567	1.4236	1.4236	0.6787	0.9937	0.0063
17550	-10658.909	-1.9937	-0.3577	0.8442	17.5658	13.4925	16.3219	11.9924	0.0598	-1.2958	3.6747	2.89	6.6454	1.4051	1.4051	0.6449	0.9891	0.0109
17600	-10561.0669	-1.9896	-0.3563	0.8198	18.1422	12.7118	16.6111	12.7973	0.0583	-1.2671	3.4136	2.8418	7.3424	1.4098	1.4098	0.6529	0.9914	0.0086
17650	-10456.3153	-1.9912	-0.3421	0.8252	18.3975	13.8906	16.6111	12.1239	0.0722	-1.5028	2.9089	2.7412	6.2417	1.5231	1.5231	0.6781	0.9849	0.0151
17700	-10688.2327	-1.934	-0.347	0.7846	18.7973	13.8906	16.2956	13.1413	0.0778	-1.661	2.9363	2.749	6.7563	1.5325	1.5325	0.6806	0.9918	0.0082
17750	-10485.5641	-1.9869	-0.3589	0.7957	19.0514	13.8906	15.8705	12.893	0.0729	-1.6022	2.838	2.7797	7.1737	1.5736	1.5736	0.6776	0.9909	0.0091
17800	-10373.0382	-2.0062	-0.3594	0.8544	19.9622	13.8906	14.9541	12.5711	0.0738	-1.2508	3.3573	2.8245	6.8588	1.4497	1.4497	0.6607	0.989	0.011
17850	-10365.7818	-2.0426	-0.359	0.8513	18.1559	13.8906	16.2283	12.5711	0.077	-1.3402	3.1219	2.7679	6.8503	1.4906	1.4906	0.6661	0.9891	0.0109
17900	-10388.5685	-2.0911	-0.347	0.8992	18.1112	13.8906	15.7765	12.1388	0.0906	-1.7487	2.3468	2.7377	7.2314	1.6445	1.6445	0.7013	0.9934	0.0066
17950	-10456.0493	-2.0606	-0.3495	0.8608	17.8486	14.0282	14.8734	11.2567	0.07	-1.7885	2.6605	2.6544	6.8563	1.7007	1.7007	0.7252	0.9903	0.0097
18000	-10391.3457	-2.0928	-0.3536	0.8587	17.8486	13.6648	15.1148	11.2583	0.0887	-1.7133	2.1058	2.6999	7.6694	1.656	1.656	0.7026	0.994	0.006
18050	-10421.3099	-2.0771	-0.3472	0.8505	17.8486	12.4634	15.6771	12.2818	0.1135	-1.8053	2.1608	2.6575	7.318	1.6951	1.6951	0.712	0.9925	0.0075
18100	-10438.6278	-2.0081	-0.3567	0.8204	18.6959	12.4634	16.1563	12.2818	0.0856	-1.842	2.503	2.6682	7.3384	1.6801	1.6801	0.7093	0.9922	0.0078
18150	-10480.359	-2.0273	-0.3458	0.847	18.5785	12.5331	15.2995	12.2818	0.1008	-1.7261	2.3519	2.7446	6.8122	1.6476	1.6476	0.6953	0.9942	0.0058
18200	-10659.2964	-2.0289	-0.3357	0.825	18.5559	12.5331	14.7406	11.5466	0.0552	-1.634	2.7583	2.7773	7.467	1.5418	1.5418	0.682	0.9914	0.0086
18250	-10559.037	-2.0311	-0.3528	0.838	18.5559	12.5331	15.8925	12.4021	0.0643	-1.4413	3.1306	2.8353	6.5452	1.3437	1.3437	0.6637	0.9889	0.0111
18300	-10657.9405	-2.0248	-0.3382	0.835	17.6697	13.742	15.4806	12.9962	0.091	-1.4161	3.3245	2.8412	6.7029	1.4217	1.4217	0.6531	0.9908	0.0092
18350	-10393.8346	-2.0664	-0.3446	0.8711	18.6402	14.0049	14.8177	12.5336	0.0961	-1.4205	3.0588	2.8143	6.438	1.411	1.411	0.6731	0.9883	0.0117
18400	-10336.2958	-2.0398	-0.3472	0.837	19.1265	14.0049	14.9456	12.5336	0.0727	-1.4426	3.3301	2.7825	6.9543	1.5318	1.5318	0.6716	0.9915	0.0085
18450	-10566.9242	-2.0597	-0.347	0.8331	19.1265	13.5807	16.6605	14.4432	0.0777	-1.6037	3.1318	2.755	6.0892	1.545	1.545	0.6659	0.9843	0.0157
18500	-10459.4554	-2.0382	-0.3432	0.8325	19.1326	12.1785	16.0571	13.2178	0.0733	-1.5713	3.2995	2.7852	6.8309	1.5542	1.5542	0.6875	0.9903	0.0097
18550	-10408.619	-2.0688	-0.3367	0.8634	20.1127	13.8097	17.6791	13.2178	0.0666	-1.3018	3.6805	2.8608	6.7195	1.3363	1.3363	0.643	0.989	0.011
18600	-10492.3079	-2.0378	-0.3532	0.8292	19.711	12.7647	15.8987	11.5479	0.0757	-1.3396	2.9515	2.8466	6.7691	1.3671	1.3671	0.6585	0.9866	0.0134
18650	-10534.4024	-1.9975	-0.3513	0.8118	19.711	13.0163	15.6893	11.5479	0.0809	-1.657	2.963	2.7317	6.844	1.5281	1.5281	0.6959	0.9862	0.0138
18700	-10494.1994	-2.0847	-0.3515	0.8746	19.711	14.9321	16.3518	11.8132	0.0726	-1.8345	2.6178	2.7266	6.6008	1.6219	1.6219	0.7064	0.9887	0.0113
18750	-10441.2167	-2.0568	-0.3556	0.8691	19.9447	15.301	17.482	14.1036	0.1004	-1.8638	2.1501	2.6873	6.7715	1.6762	1.6762	0.7042	0.9871	0.0129
18800	-10582.1703	-1.952	-0.3591	0.7849	18.4584	14.2107	16.9265	12.4924	0.1124	-1.6494	2.5298	2.7226	7.4929	1.6188	1.6188	0.692	0.9959	0.0041
18850	-10501.5046	-2.0794	-0.3365	0.8574	17.26	13.2996	16.7079	12.013	0.1045	-1.5949	2.3241	2.7569	6.1612	1.5687	1.5687	0.6974	0.9779	0.0221
18900	-10568.6064	-2.0722	-0.326	0.8376	20.5894	13.2674	15.675	13.9554	0.09	-1.5009	2.589	2.7725	6.5863	1.5882	1.5882	0.6864	0.991	0.009
18950	-10492.0851	-2.0803	-0.3444	0.8782	22.4566	13.2674	15.675	13.1493	0.0866	-1.3946	3.2937	2.8057	6.8989	1.4517	1.4517	0.6632	0.9899	0.0101
19000	-10295.3276	-2.0729	-0.3429	0.8424	19.0519	14.4849	15.675	13.0322	0.0942	-1.7654	2.7573	2.7875	6.9091	1.5696	1.5696	0.6881	0.9901	0.0099
19050	-10315.3049	-2.0496	-0.3617	0.8439	18.4427	13.3172	16.7809	11.784	0.0807	-1.456	3.1147	2.7673	6.8354	1.4649	1.4649	0.6727	0.992	0.008
19100	-10525.7863	-1.9595	-0.3627	0.7961	18.8697	12.6567	15.4139	11.942	0.0731	-1.3821	3.2327	2.8329	7.15	1.5459	1.5459	0.6587	0.9921	0.0079
19150	-10573.6119	-1.9858	-0.3626	0.8363	19.453	12.3882	17.7335	11.0625	0.0857	-1.5586	3.0966	2.7785	6.7242	1.4517	1.4517	0.6747	0.9901	0.0099
19200	-10506.0368	-1.9651	-0.3475	0.8129	19.6475	13.2647	15.4602	12.0971	0.0768	-1.3521	3.011	2.8003	6.6457	1.3987	1.3987	0.6544	0.9836	0.0164
19250	-10588.2978	-2.0159	-0.3401	0.8084	17.7142	13.2143	15.0042	11.8443	0.0477	-1.4382	3.4489	2.817	6.8494	1.4895	1.4895	0.6674	0.9865	0.0135
19300	-10411.659	-2.0774	-0.3626	0.8752	21.2831	14.4068	16.246	11.8443	0.0641	-1.3708	3.734	2.8358	7.0155	1.4953	1.4953	0.6623	0.9928	0.0072
19350	-10399.2443	-2.0677	-0.3579	0.854	19.3641	15.3457	17.0632	11.3972	0.0429	-1.2606	4.5701	2.8294	7.0553	1.4269	1.4269	0.6358	0.9924	0.0076
19400	-10385.5141	-2.0751	-0.3532	0.8642	19.4249	14.1022	15.8583	12.106	0.0614	-1.3808	4.089	2.7883	6.9275	1.4711	1.4711	0.6399	0.987	0.013
19450	-10387.5768	-2.1145	-0.3538	0.9265	19.4249	12.6884	15.8583	12.6344	0.0628	-1.6144	3.3648	2.757	6.7843	1.496	1.496	0.6763	0.9883	0.0117
19500	-10487.2308	-1.998	-0.3569	0.8319	18.8908	11.5902	16.5305	12.6344	0.0696	-1.5541	3.2673	2.784	7.1686	1.4661	1.4661	0.6675	0.9895	0.0105
19550	-10574.7787	-1.9901	-0.3596	0.8133	18.57	12.7308	16.5305	12.6344	0.0529	-1.664	3.1045	2.7271	7.113	1.5469	1.5469	0.6777	0.9909	0.0091
19600	-10590.3825	-2.019	-0.3635	0.8543	18.57	13.399	15.8269	12.6344	0.0435	-1.5589	3.0168	2.7812	6.9926	1.5399	1.5399	0.6705	0.9934	0.0066
19650	-10348.8747	-2.0625	-0.3513	0.8605	18.57	12.962	15.8269	12.4485	0.0964	-1.5975	2.9476	2.7361	7.378	1.5792	1.5792	0.6887	0.9917	0.0083
19700	-10480.266	-2.0625	-0.3379	0.8594	18.57	13.6054	14.7474	12.4485	0.0644	-1.6965	2.7925	2.7512	6.5561	1.4359	1.4359	0.6878	0.9806	0.0194
19750	-10477.1174	-2.1165	-0.3387	0.8737	17.7368	13.7187	15.6079	12.468	0.0804	-1.5085	3.1194	2.7724	7.4863	1.5713	1.5713	0.6728	0.9921	0.0079
19800	-10423.0721	-2.069	-0.3639	0.8794	18.6585	12.3383	15.2243	12.9595	0.0714	-1.4364	3.5846	2.7526	6.9163	1.4842	1.4842	0.6607	0.9892	0.0108
19850	-10366.998	-2.0371	-0.3546	0.8331	18.344	12.5441	14.7492	11.5283	0.0846	-1.5383	3.2248	2.7475	7.1723	1.6568	1.6568	0.6816	0.9923	0.0077
19900	-10689.3124	-2.0198	-0.3525	0.8371	18.3555	12.5441	14.0504	11.55	0.0804	-1.563	2.8321	2.7923	6.8836	1.3783	1.3783	0.6623	0.9874	0.0126
19950	-10556.3558	-1.9203	-0.3575	0.7808	18.3555	11.6914	14.0504	13.0023	0.0634	-1.448	3.199	2.8063	6.8929	1.5366	1.5366	0.6697	0.9865	0.0135
20000	-10588.9099	-1.9764	-0.3516	0.8199	18.7937	13.5587	14.4308	12.8043	0.0666	-1.5111	2.9072	2.7701	6.5969	1.4678	1.4678	0.6749	0.9878	0.0122
20050	-10316.1581	-2.0664	-0.3452	0.846	19.6219	13.5587	17.6811	12.916	0.0759	-1.2685	3.2427	2.7661	6.5581	1.3411	1.3411	0.6577	0.9884	0.0116
