gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
24400	-10334.3244	-2.1065	-0.3525	0.8921	18.8494	13.5349	16.9906	11.8105	0.0846	-1.3317	2.9017	2.8132	6.5886	1.3911	1.3911	0.6741	0.9817	0.0183
24450	-10523.1757	-2.1424	-0.351	0.9081	17.1262	13.2766	15.0914	11.8105	0.0732	-1.3312	3.4448	2.8111	7.1626	1.4727	1.4727	0.6458	0.9887	0.0113
24500	-10541.2764	-2.0546	-0.3511	0.8699	16.6634	13.6994	15.3877	11.8935	0.0607	-1.5516	3.1844	2.7718	6.7506	1.489	1.489	0.6682	0.9881	0.0119
24550	-10454.0985	-2.069	-0.3572	0.9011	16.7881	13.2576	15.9861	11.3987	0.0679	-1.4807	2.9945	2.7987	6.6694	1.4967	1.4967	0.6713	0.9892	0.0108
24600	-10507.2888	-2.0203	-0.3639	0.8546	16.7881	13.7455	14.7213	12.7871	0.0755	-1.3747	3.0935	2.7682	6.3074	1.3806	1.3806	0.654	0.973	0.027
24650	-10557.3807	-2.0241	-0.3593	0.861	17.3397	13.5392	15.773	12.7871	0.0604	-1.5762	2.5021	2.7878	6.7478	1.4009	1.4009	0.6699	0.9908	0.0092
24700	-10451.4013	-2.0538	-0.3633	0.8813	18.5748	12.1409	16.0691	13.5112	0.0828	-1.2892	3.3137	2.8852	6.9092	1.3787	1.3787	0.644	0.9893	0.0107
24750	-10469.387	-2.0925	-0.3499	0.8803	16.6941	12.8406	15.8459	11.4903	0.0745	-1.4204	3.3387	2.7698	6.408	1.4195	1.4195	0.6687	0.9828	0.0172
24800	-10379.0798	-2.052	-0.3695	0.8453	17.9239	13.5473	16.4581	11.6463	0.0716	-1.4563	3.0044	2.7694	6.2411	1.4681	1.4681	0.6678	0.9886	0.0114
24850	-10437.1851	-2.1007	-0.3519	0.8539	18.9093	13.4174	14.6779	12.1267	0.068	-1.5748	2.9595	2.8136	7.0445	1.4654	1.4654	0.6702	0.9881	0.0119
24900	-10425.097	-2.1435	-0.3321	0.8865	18.8867	12.7452	16.3361	11.2692	0.078	-1.4015	2.8623	2.7835	6.4239	1.353	1.353	0.6563	0.9887	0.0113
24950	-10384.6311	-2.0937	-0.3542	0.8891	18.5307	13.9631	15.5371	12.188	0.0745	-1.3254	3.2437	2.7864	7.1094	1.5114	1.5114	0.6573	0.9906	0.0094
25000	-10583.2811	-2.0203	-0.3511	0.837	17.081	12.8153	15.0343	11.7818	0.1028	-1.6042	2.306	2.7203	6.8034	1.5328	1.5328	0.7011	0.988	0.012
25050	-10497.7649	-2.1279	-0.3408	0.9109	18.1046	11.9978	14.9814	12.2368	0.1025	-1.7064	2.5367	2.7237	7.1806	1.578	1.578	0.699	0.9943	0.0057
25100	-10402.8314	-2.04	-0.3423	0.8414	17.1567	12.4878	15.1091	12.2054	0.07	-1.6173	2.808	2.7011	6.9028	1.549	1.549	0.6812	0.9877	0.0123
25150	-10616.9108	-2.102	-0.3432	0.9079	17.9786	12.7051	14.0107	12.5965	0.0787	-1.5436	3.0551	2.776	6.8868	1.5054	1.5054	0.6734	0.9902	0.0098
25200	-10533.812	-2.1102	-0.326	0.8895	18.2982	13.8062	15.622	12.5292	0.0829	-1.3098	3.3868	2.7897	6.8181	1.4371	1.4371	0.6589	0.987	0.013
25250	-10593.4127	-2.0403	-0.3464	0.8496	17.8504	11.9988	15.9899	12.3883	0.0718	-1.3043	3.6061	2.8159	7.1217	1.4096	1.4096	0.6632	0.9892	0.0108
25300	-10545.0437	-2.0597	-0.3528	0.8564	18.8548	12.7714	15.4803	10.9564	0.0696	-1.2983	3.5754	2.8312	6.7496	1.3028	1.3028	0.6517	0.986	0.014
25350	-10425.8443	-2.0529	-0.3645	0.8814	19.7216	11.8116	15.3479	12.2229	0.0729	-1.3577	3.3054	2.8278	6.8293	1.3559	1.3559	0.662	0.9869	0.0131
25400	-10445.6318	-2.0541	-0.3575	0.8758	19.4022	12.3579	16.4776	12.3753	0.0795	-1.4351	3.5705	2.8378	7.0589	1.4242	1.4242	0.6565	0.9867	0.0133
25450	-10521.1498	-2.0055	-0.3668	0.8265	19.2184	12.9217	17.185	12.1565	0.0576	-1.5846	3.1548	2.7847	7.1015	1.5621	1.5621	0.6741	0.9905	0.0095
25500	-10475.3421	-2.0001	-0.3704	0.8417	20.0655	14.1232	16.1225	11.6277	0.0727	-1.4851	2.8376	2.7858	6.3177	1.5067	1.5067	0.6837	0.9837	0.0163
25550	-10452.501	-2.036	-0.3574	0.8636	20.6165	13.139	16.3646	14.3385	0.1036	-1.7216	2.608	2.7417	6.7466	1.64	1.64	0.6859	0.9921	0.0079
25600	-10475.8498	-2.0636	-0.3661	0.8974	20.6165	13.7462	15.723	12.2528	0.0791	-1.6034	3.4307	2.7529	6.7453	1.5217	1.5217	0.6691	0.9858	0.0142
25650	-10519.3421	-2.0484	-0.3549	0.8456	19.8909	12.361	15.0933	12.9468	0.0732	-1.5992	2.9449	2.7403	7.4769	1.642	1.642	0.691	0.9904	0.0096
25700	-10460.6692	-2.0087	-0.3547	0.8303	19.8909	12.4125	15.8196	12.9468	0.0807	-1.4628	3.147	2.7473	6.7891	1.5024	1.5024	0.6699	0.9849	0.0151
25750	-10537.9586	-2.0109	-0.3552	0.8167	19.1353	13.8999	16.8145	12.9748	0.0919	-1.3925	2.8771	2.7363	6.8989	1.4944	1.4944	0.6739	0.9878	0.0122
25800	-10537.9961	-1.9835	-0.3568	0.8383	17.2353	12.3062	15.8969	11.7499	0.0697	-1.4299	2.9793	2.8206	6.8574	1.4643	1.4643	0.6608	0.9874	0.0126
25850	-10545.2909	-1.9574	-0.3654	0.8106	19.7855	11.8329	15.8407	12.9206	0.0625	-1.3701	3.6321	2.8269	7.3844	1.4907	1.4907	0.646	0.9872	0.0128
25900	-10591.4278	-1.9696	-0.356	0.7982	19.7132	12.3961	15.8407	12.5983	0.0654	-1.4232	3.3877	2.8006	6.2194	1.4054	1.4054	0.6677	0.9839	0.0161
25950	-10604.2899	-1.9314	-0.3652	0.8008	20.214	14.3655	16.8534	12.2762	0.0834	-1.4108	3.7912	2.7412	6.8639	1.3918	1.3918	0.6535	0.9858	0.0142
26000	-10564.4118	-1.9311	-0.3748	0.811	19.5202	14.1939	18.5788	12.6965	0.0579	-1.609	3.5652	2.7407	6.8266	1.5079	1.5079	0.6706	0.9895	0.0105
26050	-10605.0594	-2.002	-0.3433	0.8335	18.0976	12.61	16.7801	12.4035	0.064	-1.7404	3.0402	2.8061	7.7903	1.5388	1.5388	0.6889	0.992	0.008
26100	-10406.0136	-2.08	-0.3525	0.875	20.182	13.4245	17.2123	12.4074	0.0767	-1.5157	3.2767	2.7449	7.1369	1.6627	1.6627	0.6842	0.9887	0.0113
26150	-10470.6762	-2.0646	-0.3475	0.8675	20.182	13.9534	17.6069	14.317	0.0913	-1.4481	3.1416	2.7546	6.6129	1.5462	1.5462	0.6682	0.9841	0.0159
26200	-10427.1266	-2.1108	-0.3463	0.8938	17.8843	13.3757	17.7377	13.5731	0.0706	-1.6297	3.2796	2.6975	7.393	1.5946	1.5946	0.6799	0.9925	0.0075
26250	-10482.1671	-2.0577	-0.3592	0.8776	17.8843	13.4798	15.0663	12.1285	0.0508	-1.7055	2.7886	2.7248	6.9777	1.6061	1.6061	0.6982	0.9915	0.0085
26300	-10405.2072	-2.0569	-0.3577	0.8957	17.8843	12.5217	15.2082	14.5051	0.0812	-1.487	3.2733	2.7756	6.7262	1.4654	1.4654	0.6761	0.9859	0.0141
26350	-10435.2191	-2.0648	-0.3388	0.8611	17.8843	12.551	15.8284	12.5427	0.0925	-1.4086	3.0935	2.7673	6.811	1.4569	1.4569	0.672	0.9873	0.0127
26400	-10428.1741	-2.0529	-0.3573	0.8724	21.1832	13.4878	16.4449	12.2917	0.0724	-1.4195	3.4251	2.8107	6.6032	1.4938	1.4938	0.6607	0.9872	0.0128
26450	-10278.6277	-2.0662	-0.3511	0.8762	21.1832	14.3187	16.4621	12.6243	0.0856	-1.3785	3.1488	2.8351	7.044	1.3278	1.3278	0.6479	0.9887	0.0113
26500	-10339.9661	-2.0996	-0.3525	0.8637	19.8884	13.5785	17.5841	12.6448	0.0717	-1.4919	3.199	2.7898	7.0618	1.439	1.439	0.6583	0.9869	0.0131
26550	-10460.3089	-2.0531	-0.3572	0.8618	18.3934	12.4525	17.2311	13.1779	0.0863	-1.5723	3.2698	2.7554	7.1138	1.5381	1.5381	0.6589	0.9937	0.0063
26600	-10471.7126	-2.0697	-0.3518	0.8833	19.1291	13.7011	17.0048	12.6049	0.0883	-1.6628	2.6432	2.7399	6.6043	1.5531	1.5531	0.6856	0.9857	0.0143
26650	-10380.1399	-2.0593	-0.3429	0.8585	19.5426	13.6241	16.4635	12.4826	0.0641	-1.4698	3.2177	2.819	7.0507	1.4905	1.4905	0.6751	0.9924	0.0076
26700	-10448.7808	-2.0661	-0.3459	0.8881	19.5426	13.222	15.3459	11.9322	0.0804	-1.8009	2.4665	2.6673	6.3557	1.5663	1.5663	0.7155	0.9903	0.0097
26750	-10472.1661	-2.0897	-0.3442	0.9022	19.5426	13.08	14.3324	11.8943	0.0723	-1.4925	3.3515	2.7916	7.0962	1.513	1.513	0.6696	0.9908	0.0092
26800	-10482.9167	-2.1091	-0.342	0.8873	18.3771	13.0692	15.434	13.0375	0.0561	-1.6021	3.3109	2.7761	7.4041	1.5993	1.5993	0.6758	0.9943	0.0057
26850	-10458.7815	-2.12	-0.3516	0.9296	18.3771	12.4516	16.9878	13.1243	0.0872	-1.6677	2.6317	2.7107	6.7516	1.6014	1.6014	0.7054	0.9889	0.0111
26900	-10513.8253	-2.0207	-0.3617	0.8656	18.389	12.7982	15.2538	13.7541	0.084	-1.5099	3.0218	2.7828	6.8463	1.4695	1.4695	0.67	0.9891	0.0109
26950	-10524.7733	-2.0705	-0.3422	0.866	17.2205	12.3509	16.8857	11.8302	0.0897	-1.5328	2.7943	2.7256	6.7013	1.5636	1.5636	0.684	0.9925	0.0075
27000	-10510.5994	-2.0741	-0.3694	0.9421	18.3446	13.5129	16.8115	11.8302	0.0751	-1.6647	3.0499	2.7801	6.5083	1.5102	1.5102	0.6642	0.9843	0.0157
27050	-10555.1067	-2.0101	-0.3665	0.8846	18.4621	12.29	15.7228	12.0935	0.0859	-1.4361	3.3539	2.8467	7.5007	1.3758	1.3758	0.6565	0.9934	0.0066
27100	-10620.2807	-2.023	-0.3626	0.8615	20.5006	13.066	16.7487	13.1521	0.083	-1.5955	3.1991	2.7371	6.4128	1.5235	1.5235	0.672	0.9811	0.0189
27150	-10502.2879	-2.0022	-0.3702	0.8534	20.5006	13.0926	14.9092	12.8962	0.0817	-1.3716	3.4177	2.7909	6.7283	1.481	1.481	0.6637	0.9847	0.0153
27200	-10570.587	-1.9885	-0.3656	0.8356	19.2333	12.976	14.5089	13.1374	0.0702	-1.5104	3.1056	2.761	6.8614	1.5679	1.5679	0.6726	0.9907	0.0093
27250	-10439.2823	-2.0677	-0.3503	0.8562	17.7474	12.6944	17.0903	13.1374	0.1128	-1.7443	2.34	2.7572	7.109	1.6132	1.6132	0.6928	0.993	0.007
27300	-10490.8829	-2.0329	-0.3437	0.8357	18.2641	13.0356	15.183	12.3265	0.0928	-1.6658	2.4575	2.7302	7.636	1.6269	1.6269	0.6952	0.9916	0.0084
27350	-10380.2968	-2.0573	-0.3493	0.8648	18.5195	12.5161	15.5532	13.8961	0.1136	-1.6761	2.4505	2.6759	6.784	1.5918	1.5918	0.6926	0.9883	0.0117
27400	-10478.8375	-2.0657	-0.3603	0.8714	18.1329	13.0334	14.6386	12.5393	0.0822	-1.641	2.3826	2.7263	6.8914	1.594	1.594	0.6916	0.9898	0.0102
27450	-10591.4614	-2.0108	-0.3498	0.8538	18.1329	13.253	14.855	12.7831	0.1029	-1.7749	2.284	2.6671	6.6247	1.4366	1.4366	0.7075	0.9881	0.0119
27500	-10563.6231	-2.0206	-0.3477	0.8651	18.2207	13.2974	16.5056	12.647	0.0833	-1.7678	2.4538	2.7158	7.2941	1.6305	1.6305	0.7069	0.9905	0.0095
27550	-10469.7577	-2.0674	-0.3414	0.8752	19.9329	12.6771	15.127	11.7132	0.0962	-1.539	2.6672	2.7525	6.5723	1.5831	1.5831	0.6782	0.9901	0.0099
27600	-10497.7966	-2.0633	-0.3607	0.8674	18.8522	13.0706	16.1663	11.7132	0.0807	-1.6835	2.3638	2.6856	6.5263	1.6179	1.6179	0.6998	0.9926	0.0074
27650	-10626.6721	-2.0374	-0.3558	0.8423	18.0227	11.7194	13.0704	11.4869	0.1018	-1.6863	2.0718	2.7329	7.0122	1.5799	1.5799	0.7074	0.99	0.01
27700	-10498.5921	-2.0064	-0.38	0.8593	18.1121	13.2159	15.0717	12.2299	0.0972	-1.6484	2.2358	2.7231	6.801	1.5176	1.5176	0.6916	0.989	0.011
27750	-10556.5529	-1.9942	-0.3587	0.8344	18.6372	13.2003	15.2301	12.2299	0.0952	-1.5938	2.5933	2.6947	6.4306	1.6201	1.6201	0.6927	0.9842	0.0158
27800	-10529.1118	-2.0448	-0.3508	0.8673	18.7079	12.9791	15.979	12.6895	0.0738	-1.4651	2.9232	2.8103	6.8545	1.4673	1.4673	0.6821	0.9889	0.0111
27850	-10499.862	-1.9812	-0.3532	0.7835	18.7495	12.9791	15.5151	12.65	0.0982	-1.5799	2.5039	2.7176	6.3668	1.614	1.614	0.6951	0.9833	0.0167
27900	-10374.4572	-2.0718	-0.3398	0.8292	18.0857	13.4218	15.4601	11.7241	0.1077	-1.7265	2.3504	2.6877	7.0366	1.5406	1.5406	0.7051	0.9916	0.0084
27950	-10434.4242	-2.0083	-0.3463	0.8253	18.0857	13.5344	15.9587	12.0628	0.088	-1.5299	2.4681	2.7837	7.0016	1.4075	1.4075	0.6799	0.9902	0.0098
28000	-10446.1422	-1.9523	-0.3655	0.7975	18.0857	12.247	14.6955	11.9727	0.0783	-1.3686	3.1198	2.8022	7.0411	1.4288	1.4288	0.6662	0.989	0.011
28050	-10487.3988	-1.9936	-0.3653	0.8149	18.0857	12.1	15.8243	12.8913	0.0602	-1.4635	2.8091	2.795	6.5992	1.4848	1.4848	0.668	0.9833	0.0167
28100	-10432.4292	-2.0504	-0.372	0.8881	18.0857	12.2007	15.6695	12.7289	0.0872	-1.3432	2.8991	2.7929	7.304	1.5106	1.5106	0.6786	0.9917	0.0083
28150	-10486.0859	-2.0557	-0.3551	0.8533	16.9317	13.0734	16.6374	11.7736	0.0742	-1.4952	3.0817	2.8096	6.9451	1.539	1.539	0.6706	0.9891	0.0109
28200	-10603.0808	-1.9821	-0.3503	0.7893	17.4559	12.499	14.6356	12.0351	0.0569	-1.4913	3.3965	2.7694	6.3087	1.5328	1.5328	0.6546	0.9847	0.0153
28250	-10480.4898	-2.0057	-0.352	0.8016	17.3519	12.7715	16.2337	12.7844	0.0477	-1.4499	3.8266	2.8259	6.1609	1.483	1.483	0.6517	0.9841	0.0159
28300	-10556.8858	-2.128	-0.3388	0.8856	17.3519	12.7715	15.8386	11.6575	0.06	-1.4174	3.3608	2.7174	6.1143	1.4903	1.4903	0.672	0.9855	0.0145
28350	-10524.8004	-2.0323	-0.349	0.8406	17.3519	13.0289	17.0712	12.2066	0.0594	-1.5952	2.9428	2.7701	7.2333	1.5384	1.5384	0.6749	0.9941	0.0059
28400	-10449.2311	-2.033	-0.3644	0.843	20.3381	12.7888	15.825	11.8717	0.0829	-1.4175	2.7394	2.7845	6.7952	1.4755	1.4755	0.6722	0.9883	0.0117
28450	-10409.6393	-1.9975	-0.3582	0.8242	19.3101	12.6272	16.3062	11.8717	0.0755	-1.4771	2.7044	2.7807	6.5432	1.3945	1.3945	0.6503	0.9855	0.0145
28500	-10397.0411	-2.078	-0.3523	0.8628	18.4792	12.5481	14.8552	12.5594	0.0835	-1.7182	2.5618	2.6862	6.6272	1.677	1.677	0.6987	0.9879	0.0121
28550	-10458.0015	-2.0074	-0.3712	0.8435	18.4792	12.2883	15.9678	11.8869	0.0619	-1.8167	2.3802	2.7404	7.594	1.6928	1.6928	0.7021	0.9916	0.0084
28600	-10465.5542	-1.981	-0.3671	0.8009	17.5281	12.6635	15.7872	12.1011	0.0576	-1.6504	2.8499	2.7417	6.6625	1.5947	1.5947	0.681	0.9921	0.0079
28650	-10442.4753	-2.0172	-0.3628	0.8051	16.7982	12.9708	16.4864	11.4565	0.0817	-1.5289	3.1455	2.7349	7.1338	1.5563	1.5563	0.6841	0.9885	0.0115
28700	-10338.4578	-2.0024	-0.347	0.8092	19.571	13.9692	16.4864	13.603	0.0808	-1.4682	3.1162	2.7869	6.6293	1.4892	1.4892	0.6724	0.9897	0.0103
28750	-10398.3975	-2.0667	-0.3539	0.857	19.6618	13.435	16.7614	13.5454	0.0739	-1.7018	2.7924	2.6892	7.5108	1.6695	1.6695	0.6953	0.9922	0.0078
28800	-10539.6036	-2.0273	-0.3536	0.8628	18.4372	14.1493	16.7244	12.2966	0.0818	-1.5915	3.1184	2.7656	6.6914	1.51	1.51	0.6685	0.9841	0.0159
28850	-10486.4536	-2.0319	-0.344	0.8331	21.0873	13.0476	16.7244	13.8914	0.0792	-1.4203	3.6289	2.8385	6.2762	1.3944	1.3944	0.6517	0.9861	0.0139
28900	-10466.4663	-2.0102	-0.3492	0.8139	21.0873	12.777	17.3706	13.449	0.0806	-1.3598	3.2476	2.8346	7.0557	1.4169	1.4169	0.6445	0.9882	0.0118
28950	-10471.8515	-1.9795	-0.3539	0.8104	20.2087	13.6271	14.8803	15.0834	0.0771	-1.2456	3.8977	2.8147	6.7038	1.3299	1.3299	0.6184	0.986	0.014
29000	-10414.3881	-2.0333	-0.35	0.8343	20.2087	13.4182	17.0744	14.7436	0.0832	-1.4935	3.4864	2.7246	6.9029	1.4653	1.4653	0.6694	0.9866	0.0134
29050	-10479.767	-2.032	-0.3609	0.8621	20.2087	14.2382	14.7034	13.2623	0.1034	-1.5285	2.9504	2.7629	6.4807	1.4724	1.4724	0.6693	0.9839	0.0161
29100	-10475.8111	-2.1091	-0.3488	0.9093	18.8264	12.8922	16.0374	13.867	0.0895	-1.4599	3.0965	2.8097	6.664	1.4462	1.4462	0.6697	0.9884	0.0116
29150	-10404.4444	-2.0193	-0.358	0.8187	18.103	14.0616	16.1426	12.5448	0.1114	-1.6481	2.315	2.7511	6.7908	1.5723	1.5723	0.6977	0.9869	0.0131
29200	-10521.4305	-1.9704	-0.3714	0.8272	19.9156	14.274	15.3584	12.1436	0.0934	-1.6767	2.7361	2.7473	6.9781	1.521	1.521	0.7038	0.989	0.011
29250	-10500.1342	-1.9309	-0.3702	0.7916	20.4833	14.4452	16.1578	12.5391	0.0864	-1.5526	2.5937	2.7689	6.4837	1.4319	1.4319	0.6747	0.9874	0.0126
29300	-10588.9721	-1.9369	-0.3766	0.8355	19.2118	13.6319	15.7835	12.4148	0.0629	-1.722	3.2111	2.7779	6.7358	1.6258	1.6258	0.6987	0.9911	0.0089
29350	-10369.9094	-2.0088	-0.3708	0.8753	19.289	13.1532	15.5144	12.4696	0.0877	-1.4927	3.16	2.7467	6.7354	1.5316	1.5316	0.6781	0.9908	0.0092
29400	-10418.4441	-2.022	-0.3653	0.8555	21.118	12.8776	16.4409	11.635	0.07	-1.682	3.0257	2.763	7.1796	1.5543	1.5543	0.6954	0.9937	0.0063
29450	-10439.9321	-2.0411	-0.3672	0.8724	17.4621	13.2506	18.1532	11.5515	0.0872	-1.4984	2.909	2.6932	6.6351	1.4146	1.4146	0.6868	0.9827	0.0173
29500	-10544.7893	-1.9972	-0.3623	0.8225	21.2725	14.2813	17.5696	13.0571	0.1087	-1.7638	2.1908	2.6929	7.8648	1.6594	1.6594	0.7015	0.9917	0.0083
29550	-10510.7819	-2.0048	-0.3663	0.8233	21.2725	14.0048	16.0256	13.721	0.1142	-1.7558	2.2877	2.7053	7.2187	1.6627	1.6627	0.7057	0.9879	0.0121
29600	-10555.0026	-2.0089	-0.3636	0.8391	18.4036	14.9519	16.4598	11.6515	0.0789	-1.7461	2.4397	2.6898	7.2028	1.6496	1.6496	0.708	0.9879	0.0121
29650	-10542.4043	-1.9896	-0.347	0.8153	17.7463	13.2245	15.7502	12.1144	0.0768	-1.7049	2.6138	2.709	7.0854	1.646	1.646	0.6909	0.9915	0.0085
29700	-10601.2839	-1.9778	-0.3624	0.8322	18.4155	14.7083	14.8161	11.8988	0.0973	-1.542	2.987	2.7514	6.9207	1.5706	1.5706	0.6883	0.9921	0.0079
29750	-10519.232	-2.0152	-0.344	0.8118	18.7066	14.7083	15.7993	12.348	0.0702	-1.6819	2.8155	2.7189	6.9313	1.5423	1.5423	0.6984	0.9873	0.0127
29800	-10482.7035	-1.981	-0.3478	0.8014	18.2236	14.64	16.2361	13.4384	0.1116	-1.579	2.5029	2.7398	7.475	1.5092	1.5092	0.6861	0.9927	0.0073
29850	-10443.586	-1.9867	-0.3563	0.8257	19.7202	14.689	15.5254	13.4652	0.106	-1.7681	2.1876	2.6594	6.9175	1.5878	1.5878	0.7176	0.9905	0.0095
29900	-10439.9199	-2.0466	-0.3471	0.8487	19.7202	14.1616	16.2985	13.3061	0.1318	-1.6614	2.3844	2.6845	7.5863	1.5233	1.5233	0.702	0.9931	0.0069
29950	-10506.4002	-2.0124	-0.3555	0.851	16.9335	14.0458	16.5783	12.6635	0.0768	-1.7533	2.8607	2.7966	7.9471	1.6056	1.6056	0.6789	0.99	0.01
30000	-10548.2275	-2.0211	-0.3632	0.8711	20.8623	11.6463	16.5783	12.5946	0.1017	-1.7305	2.4066	2.7271	6.5024	1.6227	1.6227	0.6874	0.9913	0.0087
30050	-10605.962	-2.0103	-0.3471	0.8254	19.4473	13.5096	16.6638	12.1237	0.0738	-1.6436	2.8022	2.7668	7.5818	1.5901	1.5901	0.7033	0.9918	0.0082
30100	-10425.6876	-2.0383	-0.3555	0.8628	17.9953	13.3528	16.1414	11.3171	0.079	-1.5573	2.7087	2.7838	6.5846	1.5408	1.5408	0.6741	0.9896	0.0104
30150	-10381.3543	-2.006	-0.3571	0.8421	17.9953	13.6053	16.1414	12.9666	0.0974	-1.5874	2.7822	2.7239	7.0196	1.6004	1.6004	0.6825	0.9906	0.0094
30200	-10452.3528	-2.0511	-0.3594	0.8921	17.9953	13.6981	15.3968	11.7587	0.0862	-1.65	2.4638	2.7155	7.4182	1.5445	1.5445	0.6881	0.9909	0.0091
30250	-10417.3438	-2.0346	-0.3579	0.846	18.7774	13.6557	16.9815	12.609	0.0712	-1.6307	2.8096	2.759	6.7986	1.5977	1.5977	0.682	0.9919	0.0081
30300	-10465.7076	-1.9737	-0.3535	0.8069	19.7678	13.3122	15.916	13.1897	0.1025	-1.5622	2.3806	2.688	6.4989	1.4773	1.4773	0.6779	0.9785	0.0215
30350	-10492.8386	-2.0482	-0.3573	0.8646	19.7678	12.8197	15.916	11.0625	0.0744	-1.5513	2.9316	2.7603	7.2946	1.5594	1.5594	0.6843	0.9938	0.0062
30400	-10433.9733	-2.0578	-0.3736	0.8604	18.0147	12.694	15.4642	12.3272	0.0988	-1.5776	2.4876	2.7401	7.4291	1.5631	1.5631	0.6948	0.9908	0.0092
30450	-10695.904	-1.9398	-0.3687	0.8183	17.8289	12.7284	15.5278	12.4884	0.0777	-1.5106	3.1297	2.7907	7.2232	1.6051	1.6051	0.677	0.9927	0.0073
30500	-10735.6661	-1.9919	-0.3625	0.8314	17.9795	12.8369	17.1675	13.2014	0.0672	-1.5154	3.2326	2.8016	6.7097	1.3996	1.3996	0.6711	0.9908	0.0092
30550	-10684.2033	-1.9826	-0.3449	0.8012	17.5892	14.3017	16.2542	12.9018	0.092	-1.4722	3.1965	2.7664	6.7803	1.4634	1.4634	0.6738	0.9876	0.0124
30600	-10594.3802	-1.9797	-0.3627	0.8354	19.2012	12.7967	15.4076	12.9018	0.0383	-1.4183	3.8421	2.8099	6.8435	1.407	1.407	0.6583	0.9884	0.0116
30650	-10423.5327	-2.0391	-0.3608	0.8814	19.8485	13.8329	18.1944	12.625	0.0988	-1.6097	2.7902	2.7593	6.7603	1.4992	1.4992	0.6767	0.9872	0.0128
30700	-10326.0272	-2.1315	-0.3512	0.9181	18.2187	13.0929	15.3084	11.9865	0.0746	-1.509	3.0193	2.8086	7.4778	1.4902	1.4902	0.672	0.9914	0.0086
30750	-10292.7708	-2.046	-0.3622	0.8594	18.4782	12.0474	16.0995	11.9865	0.073	-1.538	3.4488	2.7465	6.4777	1.515	1.515	0.6767	0.987	0.013
30800	-10535.2133	-2.0521	-0.3583	0.8596	18.4782	12.5423	16.4126	12.0983	0.0691	-1.4959	3.2266	2.8448	6.5844	1.3918	1.3918	0.6593	0.9864	0.0136
30850	-10522.0911	-2.1048	-0.3599	0.8987	19.711	12.5423	14.9299	12.22	0.04	-1.3902	3.8544	2.8053	6.4779	1.3534	1.3534	0.6488	0.9792	0.0208
30900	-10381.6586	-2.0822	-0.3526	0.8874	17.7	12.3749	14.6498	11.9176	0.0705	-1.5737	2.6667	2.7537	6.6131	1.5269	1.5269	0.6832	0.9869	0.0131
30950	-10423.3131	-2.0522	-0.3685	0.8617	18.6142	13.7603	17.1453	12.7682	0.0956	-1.4534	3.0834	2.7431	6.6649	1.5106	1.5106	0.6832	0.9917	0.0083
31000	-10399.3688	-2.0061	-0.3641	0.8363	18.4035	13.2238	16.3869	13.7418	0.0776	-1.6216	3.0558	2.7527	6.7283	1.6314	1.6314	0.679	0.988	0.012
31050	-10488.7402	-2.047	-0.3635	0.8544	19.5406	13.3157	17.2893	13.2301	0.0697	-1.261	3.7248	2.8885	6.8063	1.3946	1.3946	0.6451	0.9917	0.0083
31100	-10348.6018	-2.0541	-0.3533	0.8716	19.9639	13.6059	17.8121	11.9666	0.0814	-1.2751	3.2443	2.8565	7.5046	1.3859	1.3859	0.6515	0.988	0.012
31150	-10334.8828	-2.0739	-0.358	0.8764	18.9768	15.0579	18.2996	12.0166	0.0944	-1.2067	3.442	2.8433	7.146	1.4423	1.4423	0.6387	0.9902	0.0098
31200	-10464.1941	-2.0238	-0.368	0.8819	18.9768	15.0579	15.8545	11.599	0.0722	-1.3664	3.2018	2.8133	6.8962	1.4283	1.4283	0.6635	0.9832	0.0168
31250	-10338.025	-2.039	-0.3554	0.8427	18.8439	15.3308	17.4947	11.9966	0.0511	-1.563	3.741	2.7498	7.2184	1.5657	1.5657	0.6613	0.9871	0.0129
31300	-10566.2354	-2.0503	-0.3455	0.8323	17.8908	15.2702	16.4635	13.5955	0.0537	-1.5389	3.632	2.8144	6.7759	1.424	1.424	0.6615	0.9871	0.0129
31350	-10514.4232	-2.0675	-0.3474	0.8797	17.8908	14.6379	17.5676	12.0261	0.0681	-1.3573	4.3206	2.7926	6.8577	1.5024	1.5024	0.6579	0.9867	0.0133
31400	-10447.5516	-1.9862	-0.3752	0.8573	18.2478	12.4043	16.88	13.2461	0.0488	-1.4625	3.6684	2.7531	6.7076	1.4645	1.4645	0.6733	0.9883	0.0117
31450	-10500.4184	-1.9851	-0.3778	0.8637	18.2478	13.341	16.88	13.0843	0.0391	-1.3593	4.0426	2.8	6.8749	1.4033	1.4033	0.6535	0.989	0.011
31500	-10460.5736	-2.0174	-0.3683	0.8379	18.2536	13.341	16.4269	13.419	0.0645	-1.1506	4.4906	2.8445	6.0743	1.3159	1.3159	0.6321	0.9787	0.0213
31550	-10408.9209	-2.0172	-0.3645	0.8411	18.2536	13.2768	15.7884	13.8077	0.0574	-1.2084	4.1182	2.8403	6.8705	1.4165	1.4165	0.634	0.9917	0.0083
